tracker_id,avg_area,std_area,initial_area,final_area,max_area,min_area,avg_speed,max_speed,std_speed,lifetime,measurement_count,total_displacement,avg_displacement,max_displacement,avg_angle,path_length,straightness,avg_confidence,total_frames_lost,avg_nonzero_speed,area_change_ratio,speed_variation
686,22530.139,3047.895,18602.479,24639.71,25239.635,18602.479,242.3,375.403,153.009,1.4,6,264.871,44.145,66.816,165.54,264.871,1.0,0.807,0,290.76,0.325,0.631
687,25856.517,6089.162,15117.69,27415.69,29836.379,15117.69,231.769,374.775,144.256,2.2,5,215.074,43.015,74.495,136.035,215.074,1.0,0.796,0,289.711,0.813,0.622
689,15074.788,3746.031,19040.16,14588.638,19040.16,11595.566,85.082,131.597,73.791,0.6,3,48.167,16.056,24.684,152.481,48.167,1.0,0.645,0,127.623,-0.234,0.867
690,23199.889,2023.301,20270.682,23592.133,24873.986,20270.682,77.579,185.748,82.634,0.6,4,58.774,14.694,33.248,106.1,58.774,1.0,0.856,0,103.439,0.164,1.065
693,23842.064,4479.786,17459.547,21378.771,30339.34,17459.547,209.007,315.638,126.912,1.0,6,235.794,39.299,62.59,153.521,235.794,1.0,0.867,0,250.808,0.224,0.607
697,15524.232,3492.348,16158.037,16044.721,19238.021,10177.48,138.308,241.003,80.077,1.4,7,176.101,25.157,42.239,133.512,176.101,1.0,0.609,0,161.36,-0.007,0.579
698,608.58,93.43,507.232,750.782,750.782,507.232,40.741,135.781,46.524,1.2,7,53.897,7.7,27.095,145.256,53.897,1.0,0.465,0,47.531,0.48,1.142
699,16984.561,1196.005,16138.858,17830.264,17830.264,16138.858,121.774,243.548,172.215,0.2,2,48.388,24.194,48.388,61.55,48.388,1.0,0.817,0,243.548,0.105,1.414
700,14606.568,2959.648,12424.16,10576.514,17541.305,10576.514,194.826,291.798,125.807,1.4,5,192.033,38.407,58.409,127.809,192.033,1.0,0.543,0,243.533,-0.149,0.646
701,998.18,151.03,702.349,1085.19,1294.308,702.349,76.702,142.173,40.675,1.8,10,138.219,13.822,27.831,199.837,138.219,1.0,0.789,0,85.224,0.545,0.53
703,7776.998,6517.893,2679.089,5531.017,15120.89,2679.089,90.374,180.684,90.342,0.4,3,53.008,17.669,34.581,85.772,53.008,1.0,0.636,0,135.561,1.065,1.0
704,8744.255,9070.161,2330.683,15157.828,15157.828,2330.683,124.329,248.658,175.828,0.2,2,48.82,24.41,48.82,163.436,48.82,1.0,0.799,0,248.658,5.504,1.414
706,4786.396,5047.201,8355.306,1217.486,8355.306,1217.486,92.364,184.728,130.622,0.4,2,36.572,18.286,36.572,173.681,36.572,1.0,0.704,0,184.728,-0.854,1.414
707,10544.046,6971.364,3324.945,7701.107,19757.154,3324.945,143.017,228.124,99.757,0.6,4,107.112,26.778,40.237,81.288,107.112,1.0,0.598,0,190.689,1.316,0.698
708,780.979,116.192,824.311,649.348,869.278,649.348,28.521,51.339,26.14,0.4,3,15.798,5.266,9.323,5.287,15.798,1.0,0.424,0,42.781,-0.212,0.917
713,14695.222,2995.326,17615.273,18846.057,18846.057,11155.29,130.215,246.78,93.016,1.4,7,165.146,23.592,44.459,179.781,165.146,1.0,0.695,0,151.917,0.07,0.714
714,957.915,6.855,953.068,962.762,962.762,953.068,80.641,161.282,114.044,0.2,2,31.119,15.56,31.119,169.586,31.119,1.0,0.428,0,161.282,0.01,1.414
715,10677.263,9257.355,4131.325,17223.201,17223.201,4131.325,112.897,225.794,159.66,0.4,2,43.978,21.989,43.978,142.554,43.978,1.0,0.548,0,225.794,3.169,1.414
716,15838.578,3916.079,17054.535,10853.086,20226.543,10853.086,160.057,294.072,99.251,3.6,9,265.574,29.508,57.685,151.875,265.574,1.0,0.691,0,180.064,-0.364,0.62
719,12913.383,4191.605,14485.461,6284.733,17795.635,6284.733,154.556,282.766,119.963,0.8,5,145.445,29.089,54.513,205.847,145.445,1.0,0.644,0,193.195,-0.566,0.776
