tracker_id,avg_area,std_area,initial_area,final_area,max_area,min_area,avg_speed,max_speed,std_speed,lifetime,measurement_count,avg_nonzero_speed,area_change_ratio,speed_variation
702,1649.759,1397.043,2637.617,661.9,2637.617,661.9,44.768,89.537,63.312,0.4,2,89.537,-0.749,1.414
710,1293.211,429.816,1006.013,1086.269,1787.352,1006.013,129.043,249.699,125.061,0.4,3,193.565,0.08,0.969
711,4182.693,2242.795,1918.386,4226.356,6403.338,1918.386,106.692,171.102,93.058,1.0,3,160.038,1.203,0.872
712,2871.431,28.653,2891.692,2851.17,2891.692,2851.17,75.031,150.062,106.11,0.2,2,150.062,-0.014,1.414
715,1393.583,618.318,1830.799,956.366,1830.799,956.366,57.199,114.398,80.892,0.4,2,114.398,-0.478,1.414
716,3755.668,4640.55,7037.033,474.304,7037.033,474.304,117.79,235.58,166.58,1.0,2,235.58,-0.933,1.414
718,599.875,166.034,717.278,482.471,717.278,482.471,38.821,77.641,54.901,1.2,2,77.641,-0.327,1.414
719,3877.798,4726.484,7219.926,535.669,7219.926,535.669,92.848,185.696,131.307,0.8,2,185.696,-0.926,1.414
722,4059.864,4853.301,1326.404,1189.77,9663.418,1189.77,1428.226,4048.105,2271.963,1.4,3,2142.338,-0.103,1.591
726,3714.845,2635.768,5578.614,1851.075,5578.614,1851.075,82.039,164.078,116.02,1.0,2,164.078,-0.668,1.414
727,4880.386,2976.541,6985.119,2775.654,6985.119,2775.654,106.337,212.674,150.383,0.2,2,212.674,-0.603,1.414
